"We found another row with this email, website and address ID combination.","Znaleźliśmy inny wiersz z taką kombinacją e-maila, strony internetowej i identyfikatora adresu."
"We found no files.","Nie znaleźliśmy żadnych plików."
"We found no problems.","Nie znaleźliśmy żadnych problemów."
"We found nothing to fetch because of an empty configuration.","Nie znaleźliśmy nic do pobrania ze względu na pustą konfigurację."
"We found other products you might like!","Znaleźliśmy inne produkty, które mogą Cię zainteresować!"
"We found some problems with the data.","Problem z danymi."
"We found updated rules that are not applied. Please click Apply Rules"" to update your catalog.""","Znaleźliśmy zaktualizowane reguły, które nie zostały zastosowane. Kliknij ""Zastosuj reguły"", aby zaktualizować katalog."
"We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).","Musieliśmy pominąć metodę DHL %1, ponieważ nie mogliśmy znaleźć kursu %2 (waluty bazowej)."
"We have archived the order.","Zamówienie zostało zarchiwizowane."
"We have nothing to add to this gift registry.","Nie mam nic do dodania do rejestru prezentów"
"We have received a request to change the following information associated with your account at %store_name: %changes.","Otrzymaliśmy prośbę o zmianę następujących informacji na Twoim koncie %store_name: %changes."
"We have received a request to change the following information associated with your account at %store_name: email, password.","Otrzymaliśmy informację z prośbą o zmiane następujących informacji na Twoim koncie %store_name: email, hasło."
"We have received a request to change the following information associated with your account at %store_name: email.","Otrzymaliśmy prośbę o zmianę następujących informacji na Twoim koncie %store_name: email."
"We have received a request to change the following information associated with your account at %store_name: password.","Otrzymaliśmy informację z prośbą o zmianę następujących informacji na Twoim koncie %store_name: hasło."
"We have removed the order from the archive.","Usunęliśmy zamówienie z archiwum."
"We have removed your newsletter subscription.","Usunęliśmy Twoją subskrypcję."
"We have saved your subscription.","Zapisaliśmy Twoją subskrypcję."
"We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.","Zaktualizowaliśmy twoje <a href=""%store_url""> %store_name</a> konto i masz kredyt, którego możesz użyć płacąc za przyszłe zakupy."
"We have updated your subscription.","Zaktualizowaliśmy Twoją subskrypcję."
"We need more information to create your shipping label(s). Please verify your store information and shipping settings.","Brak wystarczających informacji do utworzenia etykiety wysyłkowej. Proszę sprawdzić informacje o sklepie oraz ustawienia wysyłki."
"We partially approved your Return request.","Przyjęliśmy częściowo żądanie zwrotu."
"We partially authorized your Return request.","Możemy częściowo upoważnić twoje żądanie zwrotu."
"We partially received your Return request.","Częściowo otrzymaliśmy zwrot wniosku."
"We partially rejected your Return request.","Możemy częściowo odrzucić żądanie zwrotu."
"We prefer PayPal (150 X 40)","Preferujemy PayPal (150 x 40))"
"We prefer PayPal (150 X 60)","Preferujemy PayPal (150 x 60))"
"We processed and closed your Return request.","Przetworzone i zamknięte żądania zwrotu."
"We received too many requests for password resets. Please wait and try again later or contact %1.","Otrzymaliśmy zbyt wiele próśb o zresetowanie hasła. Poczekaj i spróbuj ponownie później lub skontaktuj się z %1."
"We received your Return request.","Otrzymaliśmy zwrot wniosku."
"We received your return request. You will be notified when your request is reviewed.","Otrzymaliśmy zwrot wniosku. Użytkownik będzie powiadamiany, gdy żądanie jest przeglądane."
"We refunded %1 offline.","Zwracamy %1 online."
"We refunded %1 online.","Zwracamy %1 online."
"We refunded %1 to the company credit.","Zwrócono %1 na firmowe konto kredytowe."
"We removed %1 order(s) from the archive.","Usunęliśmy %1 zamówień z archiwum."
"We sent %1 invitation(s).","Wysłaliśmy zaproszenia. Ilość: %1."
"We skipped %1 of the selected invitations.","Pomineliśmy %1 z wybranych zaproszeń."
"We unsubscribed the people you identified.","Możemy wypisać osoby zidentyfikowane."
"We updated lifetime statistic.","Zaktualizowaliśmy statystykę życia."
"We use cookies to make your experience better.","Używamy cookies aby ułatwić korzystanie ze sklepu."
"We were unable to create full code pool size. Please check settings and try again.","Nie udało nam się stworzyć pełny rozmiar puli kodu. Proszę sprawdzić ustawienia i spróbuj ponownie."
"We were unable to generate a new code pool.","Byliśmy w stanie wygenerować nowy kod."
"We were unable to perform the search because of a search engine misconfiguration.","Nie udało nam się przeprowadzić wyszukiwanie ze względu na błędny silnik wyszukiwania."
"We were unable to save the cron expression.","Nie mogliśmy zapisać wyrażenia cron."
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Nie byliśmy w stanie zsynchronizować jednego lub więcej plików multimedialnych. Zajrzyj do pliku z logami po więcej szczegółów."
"We will disable this feature if the value is empty.","Możemy wyłączyć tę funkcję, jeśli wartość jest pusta."
"We will refund the gift card amount to your customer’s store credit","Otrzymasz zwrot kwoty karty podarunkowej na Twój kredyt kliencki w sklepie"
"We'll ask for your payment details before you place an order.","Będziemy prosić o szczegóły płatności zanim złożysz zamówienie."
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","Autoryzacja ilości %1 od razu jak bramka płatności go zatwierdzi."
"We'll email you a link to reset your password.","Możemy Ci wysłać e-mail z linkiem do resetowania hasła."
"We'll email you an order confirmation with details and tracking info.","Zostanie wysłany e-mail z potwierdzeniem zamówienia oraz informacje umożliwiające śledzenie przesyłki."
"We'll send your order confirmation here.","Na ten adres wyślemy potwierdzenie zamówienia."
"We'll use the default description above if you leave this empty.","Użyjemy powyższy opis domyślny, jeśli zostawisz puste."
"We'll use the default error above if you leave this empty.","Użyjemy powyższych błędów, jeśli zostawisz puste."
"We're sorry this happened. It looks like something did not go as expected. To continue, press OK — this will reload the page automatically and try to resolve the issue.","Przykro nam, że tak się stało. Wygląda na to, że coś poszło nie tak. Aby kontynuować, naciśnij OK — spowoduje to automatyczne przeładowanie strony i próbę rozwiązania problemu."
"We're sorry, an error has occurred while generating this content.","Przepraszamy. Wystąpił błąd podczas generowania treści."
"We're unable to send the password reset email.","Jesteśmy w stanie wysłać e-maila resetowania hasła."
"Weak","Słabe"
"Web","Sieć"
"Web API Security","Zabezpieczenia Web API"
"Web Section","Sekcja internetowa"
"Web Services Configuration","Konfiguracja usług sieci Web"
"Web Site","Witryna"
"Web Site Information","Informacje o witrynie"
"Web-Services URL (Production)","Adres URL usługi sieci Web (produkcja)"
"Web-Services URL (Sandbox)","Adres URL usługi sieci Web (Sandbox)"
"Website","Witryna"
"Website Closed","Strona zamknięta"
"Website Payments Pro Hosted Solution and Express Checkout","Website Payments Pro Hosted Solution i Express Checkout"
"Website Root","Strona bazowa"
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Kod witryny powinien składać się jedynie z liter (a-z), cyfr (0-9) lub podkreślenia (_), pierwszy znak powinien być literą."
"Website with the same code","Witryna z takim samym kodem"
"Websites","Witryny"
"Websites List","Lista stron internetowych"
"Websites Tree","Drzewo stron internetowych"
"Week","Tydzień"
"Weekend Days","Dni weekendu"
"Weekly","Co tydzień"
"Weight","Waga"
"Weight (and above)","Waga (i powyżej)"
"Weight Unit","Jednostka wagi"
"Weight vs. Destination","Waga w zależności od lokalizacji"
"Welcome Email","E-mail powitalny"
"Welcome Text","Tekst powitalny"
"Welcome to %store_name","Witamy w %store_name"
"Welcome to %store_name.","Witamy w %store_name."
"Welcome, %name","Witaj, %name"
"Welcome, please sign in","Zaloguj się"
"We’re happy to help","Chętnie pomożemy"
"We’re here to be of service.","Jesteśmy do Twojej dyspozycji."
"We’re on it!","Już się tym zajmujemy!"
"What are you looking for?","Czego szukasz?"
"What is PayPal?","Co to jest PayPal?"
"What is this?","Co to jest?"
"What's this?","Co to jest?"
"What’s on your mind?","Twoja wiadomość"
"When catalog price includes tax, enable this setting to fix the price no matter what the customer's tax rate.","Kiedy cena katalog zawiera podatek, włączenie tego ustawienia naprawi cenę bez względu na to, jaka jest ustawiona stawka podatkowa klienta."
"When you enable this option your site may slow down.","Po włączeniu tej opcji strona może się spowolnić."
"When you remove or add an attribute, we automatically update all configurations and you will need to recreate current configurations manually.","Gdy usuniesz lub dodasz atrybut, automatycznie zaktualizujemy wszystkie konfiguracje i konieczne będzie ręczne odtworzenie bieżących konfiguracji."
"When you sign in to your account, you can:","Gdy zalogujesz się na swoje konto, możesz:"
"When you sign in to your account, you will be able to:","Gdy zalogujesz się na swoje konto, będziesz mógł:"
"Whoops, our bad... the step you requested was not found.","Ups, nasz błąd... żądany krok nie został znaleziony."
"Widget ID","ID widgetu"
"Widget Insertion","Wstawianie widgetu"
"Widget Options","Opcje widgetu"
"Widget Title","Tytuł widget'u"
"Widget Type","Typ widgetu"
"Widgets","Widgety"
"Width","Szerokość"
"Winter Collection","Kolekcja zimowa"
"Wish List","Lista życzeń"
"Wish List ""%1"" has been deleted.","Usunięto schowek ""%1""."
"Wish List %1 shared","Lista życzeń %1 udostępniona"
"Wish List (%1)","Lista życzeń (%1)"
"Wish List Items","Produkty na liście życzeń"
"Wish List Name","Nazwa listy życzeń"
"Wish List Purchase","Lista życzeń zakupu"
"Wish List Quantity","Ilość Listy Życzeń"
"Wish List Search","Szukaj listy życzeń"
